(HSA3, MATR1)
(MATR1, TRH1)
(TRH1, CVA2)
(CVA2, CMIC1)
(CMIC1, CZV1)
(CZV1, QTAM1)
(QTAM1, CVI1)
(CVI1, HPRL1)
(HPRL1, CI21)
(CI21, PPR1)
(PPR1, SRPT1)
(SRPT1, MTB3)
(MTB3, CSXS1)
(CSXS1, FGT1)
(FGT1, CSXN1)
(CSXN1, PLG1)
(PLG1, VFR1)
(VFR1, FAP1)
(FAP1, RSUL1)
(RSUL1, RBX1)
(RBX1, RNOR1)
(RNOR1, GSUL1)
(GSUL1, BVLB1)
(BVLB1, GNOR1)
(GNOR1, REAR1)
(REAR1, ARJ1)
(ARJ1, PTH1)
(PTH1, CTIO1)
(CTIO1, MNSO1)
(MNSO1, MGDE1)
(MGDE1, STL1)
(STL1, PTM1)
(PTM1, RL1)
(RL1, QTM1)
(QTM1, RAL3)
(RAL3, PDM3)
(PDM3, MMAI2)
(MMAI2, MMAI5)
(MMAI5, GUD1)
(GUD1, CZG1)
(CZG1, R51)
(R51, R7N1)
(R7N1, R15)
(R15, R1)
(R1, R10)
(R10, R7P1)
(R7P1, CDR1)
(CDR1, PRUE1)
(PRUE1, DACM1)
(DACM1, FRA1)
(FRA1, PRU3)
(PRU3, AEPT1)
(RFAR1, MFZ2)
(MFZ2, UC2)
(UC2, PCL2)
(PCL2, TRR4)
(TRR4, PT2)
(PT2, PG2)
(PG2, FLUN2)
(FLUN2, PLM2)
(PLM2, LRD2)
(LRD2, JB2)
(JB2, CART2)
(CART2, PLNT2)
(PLNT2, GGT2)
(GGT2, JM2)
(JM2, PRG1)
(PRG1, BS1)
(BS1, BCM2)
(BCM2, GRC1)
(GRC1, CVI4)
(CVI4, NAT2)
(NAT2, BVLH3)
(BVLH3, SVP2)
(SVP2, VFM3)
(VFM3, ACN1)
(ACN1, FG3)
(FG3, CVLO2)
(CVLO2, BJ1)
(BJ1, ACST2)
(ACST2, AVC1)
(AVC1, AUL1)
(AUL1, SAL1)
(SAL1, OUTE3)
(OUTE3, MLAR1)
(MLAR1, FEP2)
(FEP2, FEUP1)
(FEUP1, ESED1)
(ESED1, HSJ10)
(CQ8, PCID3)
(PCID3, DAFC2)
(DAFC2, DAH2)
(DAH2, PQC2)
(PQC2, TVLR2)
(TVLR2, REAL2)
(REAL2, LDD6)
(LDD6, PREC1)
(PREC1, RAEP2)
(RAEP2, RUL1)
(RUL1, SRP1)
(SRP1, BRVS)
(BRVS, RSR1)
(RSR1, AV1)
(AV1, QTL1)
(QTL1, BRSE1)
(BRSE1, CNG1)
(CNG1, MTB1)
(MTB1, VNC1)
(VNC1, CPU1)
(CPU1, AML2)
(AML2, ST1)
(ST1, IPO4)
(IPO4, HSJ9)
(HSJ9, ASP3)
(ASP3, ENX1)
(ENX1, ARS4)
(ARS4, VRZL1)
(VRZL1, RBD1)
(RBD1, RNH1)
(RNH1, PQN1)
(PQN1, VLC1)
(VLC1, FBC1)
(FBC1, SRGB1)
(SRGB1, SR1)
(SR1, BRB3)
(BRB3, PNG1)
(PNG1, BCP1)
(BCP1, LGT3)
(LGT3, BNJ1)
(BNJ1, FRX4)
(FRX4, EDP2)
(EDP2, NDA2)
(NDA2, CMP2)
(MATM1, SMAT4)
(SMAT4, MATI2)
(MATI2, ALFC2)
(ALFC2, PQBT3)
(PQBT3, MATC1)
(MATC1, GOA2)
(GOA2, HMT2)
(HMT2, SER1)
(SER1, SDMC3)
(SDMC3, RGDI4)
(RGDI4, LIN2)
(LIN2, PAUS2)
(PAUS2, MTCT2)
(MTCT2, SARI2)
(SARI2, TOR4)
(TOR4, GUIF2)
(GUIF2, PSSM2)
(PSSM2, TPM2)
(TPM2, 1SGZ2)
(1SGZ2, 1CDR2)
(1CDR2, CSTM2)
(CSTM2, CRMT2)
(CRMT2, RGT2)
(RGT2, CUSF2)
(CUSF2, CUS4)
(CUS4, DBT2)
(DBT2, GSUL1)
(GSUL1, EZC4)
(EZC4, LION1)
(LION1, MTLB2)
(MTLB2, CEMT2)
(CEMT2, CCRN2)
(CCRN2, LGCP2)
(LGCP2, TMPR2)
(TMPR2, RMST4)
(RMST4, QRS2)
(QRS2, ART8)
(ART8, MAIN4)
(MAIN4, MOIN4)
(MOIN4, PDV4)
(PDV4, VLR6)
(VLR6, SM2)
(SM2, SMM2)
(SMM2, SMMM2)
(SMMM2, FLOS2)
(FLOS2, TLHO2)
(TLHO2, AML4)
(AML4, AML2)
(AML2, ST1)
(ST1, IPO4)
(IPO4, HSJ7)
(HSJ7, HSJ11)
(C24A4, DJOA4)
(DJOA4, RFZ1)
(RFZ1, MOR2)
(MOR2, ESCN2)
(ESCN2, SI2)
(SI2, AUS)
(AUS, MPL7)
(MPL7, FG1)
(FG1, AQL1)
(AQL1, PISC)
(PISC, BSB)
(BSB, BCG)
(BCG, SP)
(SP, RA2)
(RA2, CZV4)
(CZV4, BCM1)
(BCM1, BVCM3)
(BVCM3, BS2)
(BS2, PRG2)
(PRG2, PAL4)
(PAL4, HSA)
(HSA, CORD7)
(CORD7, SBNT2)
(SBNT2, LPDZ)
(LPDZ, BTLH6)
(BTLH6, SLZ1)
(SLZ1, PDR4)
(PDR4, C24A4)
(ERM2, ERM4)
(ERM4, ERMI2)
(ERMI2, RIGR2)
(RIGR2, RGFT1)
(RGFT1, RLC1)
(RLC1, TVG2)
(TVG2, TSL2)
(TSL2, SAMP2)
(SAMP2, PHIP2)
(PHIP2, ARDG2)
(ARDG2, RCTL2)
(RCTL2, PISA2)
(PISA2, ARRV2)
(ARRV2, QULH2)
(QULH2, ARRG2)
(ARRG2, IGMI2)
(IGMI2, TESC2)
(TESC2, CSAD4)
(CSAD4, RCNH2)
(RCNH2, RARR2)
(RARR2, VESS2)
(VESS2, AGR2)
(AGR2, PMAI2)
(PMAI2, RGLO2)
(RGLO2, TRM2)
(TRM2, PRD2)
(PRD2, RGLE2)
(RGLE2, GGC2)
(GGC2, FMGO2)
(FMGO2, SRG2)
(SRG2, DCPF2)
(DCPF2, 5OUT2)
(5OUT2, DDN2)
(DDN2, SGMC2)
(SGMC2, GLV2)
(GLV2, PIV2)
(PIV2, TNG2)
(TNG2, HUMB2)
(HUMB2, ARSF4)
(ARSF4, ARSM2)
(ARSM2, ARS5)
(ARS5, ENX2)
(ENX2, ASP4)
(ASP4, HSJ10)
(HSJ10, HSJ1)
(MCE4, IGRM1)
(IGRM1, EQ3)
(EQ3, PAL7)
(PAL7, VTO4)
(VTO4, CMO1)
(CMO1, CMO)
(CMO, HSA1)
(HSA1, PAL6)
(PAL6, EQ4)
(EQ4, IGRM2)
(IGRM2, MCE3)
(MCE3, MCE4)
(CMPO2, PSEC2)
(PSEC2, PAME2)
(PAME2, CHA2)
(CHA2, AF2)
(AF2, VLGE1)
(VLGE1, PRS2)
(PRS2, PDR2)
(PDR2, VALC2)
(VALC2, CLVR2)
(CLVR2, PAV2)
(PAV2, RTNM)
(RTNM, 25AB2)
(25AB2, VCHS)
(VCHS, GCR)
(GCR, FTSR2)
(FTSR2, RCMB2)
(RCMB2, ASRR4)
(ASRR4, EDM2)
(EDM2, MTP2)
(MTP2, AGAS2)
(AGAS2, SXO2)
(SXO2, RGD2)
(RGD2, ECC2)
(ECC2, VFRR2)
(VFRR2, PTHS2)
(PTHS2, CRR2)
(CRR2, FRR2)
(FRR2, VDN4)
(VDN4, SSB2)
(SSB2, CVN2)
(CVN2, CHV2)
(CHV2, SCAL2)
(SCAL2, SCT4)
(SCT4, MEIR)
(MEIR, SR4)
(SR4, SRGB3)
(SRGB3, ILH2)
(ILH2, CRT)
(CRT, CHOL2)
(CHOL2, CRJ2)
(CRJ2, EDRG4)
(EDRG4, FVLH2)
(FVLH2, CSC)
(CSC, PRF2)
(PRF2, EIR3)
(EIR3, BFM4)
(BFM4, C24A5)
(C24A5, DJOA4)
(DJOA4, BLM)
(PASS2, CNT4)
(CNT4, DL6)
(DL6, FLU6)
(FLU6, OURO4)
(OURO4, ENCO4)
(ENCO4, PARR4)
(PARR4, BIC4)
(BIC4, MCE4)
(MCE4, CAIS2)
(CAIS2, MON4)
(MON4, ALFG5)
(ALFG5, INF1)
(CORD3, CMO)
(CMO, HSA5)
(HSA5, PAL3)
(PAL3, PRG1)
(PRG1, BS1)
(BS1, BCM3)
(BCM3, GRC1)
(GRC1, CSBV)
(CSBV, SDP1)
(SDP1, FZIN1)
(FZIN1, RAEP1)
(RAEP1, CONT1)
(CONT1, HIPD)
(HIPD, QTC1)
(QTC1, AEP)
(AEP, EXP1)
(EXP1, REXP3)
(REXP3, FMAI2)
(FMAI2, LFC2)
(LFC2, IKEA1)
(IKEA1, MARS1)
(MARS1, FTAV1)
(FTAV1, IDM1)
(IDM1, GTN1)
(GTN1, BLD1)
(BLD1, TTS1)
(TTS1, FRRS1)
(FRRS1, ROR1)
(ROR1, FRXI3)
(FRXI3, TLHA1)
(TLHA1, BRRO1)
(BRRO1, PRU1)
(PRU1, AEPT1)
(BS4, BCM2)
(BCM2, GRC1)
(GRC1, CVI4)
(CVI4, BRCV)
(BRCV, MSTO1)
(MSTO1, RPM1)
(RPM1, CAM1)
(CAM1, TLHR1)
(TLHR1, BLG1)
(BLG1, AML2)
(AML2, ST1)
(ST1, IPO4)
(IPO4, HSJ8)
(HSJ8, ASP3)
(ASP3, ENX1)
(ENX1, ARSM1)
(ARSM1, AFEI1)
(AFEI1, TRI1)
(TRI1, GIT1)
(GIT1, CRPO1)
(CRPO1, FRN1)
(FRN1, BRO1)
(BRO1, CORM1)
(CORM1, CORI1)
(CORI1, PCUA1)
(PCUA1, AM1)
(AM1, AM3)
(AM3, AVLM2)
(AVLM2, PML2)
(PML2, PVH2)
(PVH2, JDEU3)
(JDEU3, CRZ1)
(CRZ1, ERM4)
(ERM4, BVE1)
(BVE1, 5OTR1)
(5OTR1, RNF1)
(RNF1, MARG1)
(MARG1, CSE1)
(CSE1, BEL1)
(BEL1, BOVT1)
(BOVT1, VLR1)
(VLR1, MFOT1)
(MFOT1, PSR1)
(PSR1, RFND1)
(RFND1, AHRQ1)
(AHRQ1, FNT1)
(FNT1, ALFN2)
(ALFN2, ALXH1)
(ALXH1, COD)
(CORD2, PRL8)
(PRL8, PRDJ2)
(PRDJ2, SCAT1)
(SCAT1, PDR)
(PDR, C24A2)
(C24A2, BFM2)
(BFM2, GDM1)
(GDM1, PRF1)
(PRF1, A25A1)
(A25A1, FVLH1)
(FVLH1, EDRG3)
(EDRG3, CRJ1)
(CRJ1, FSTO1)
(FSTO1, FALC)
(FALC, CRT2)
(CRT2, ESCL)
(ESCL, SR2)
(SR2, TPT1)
(TPT1, SCT1)
(SCT1, STBX1)
(STBX1, OTH1)
(OTH1, INFS1)
(INFS1, ASOT1)
(ASOT1, DAC1)
(DAC1, CV1)
(CV1, CB1)
(CB1, VARZ1)
(VARZ1, STO1)
(STO1, STCZ1)
(STCZ1, STE1)
(STE1, ESTV1)
(ESTV1, BRR1)
(BRR1, ATSR1)
(ATSR1, BV1)
(BV1, C301)
(C301, BH1)
(BH1, COVH1)
(COVH1, RF1)
(RF1, SPC1)
(HSJ12, )
(ESED1, HSJ12)
(FEUP1, ESED1)
(FEP2, FEUP1)
(MLAR1, FEP2)
(OUTE3, MLAR1)
(SAL3, OUTE3)
(VDAM1, SAL3)
(SVT1, VDAM1)
(DC2, SVT1)
(AANT4, DC2)
(MAV1, AANT4)
(SCRP5, MAV1)
(ESR1, SCRP5)
(BL1, ESR1)
(BFM8, BL1)
(C24A2, BFM8)
(PDR, C24A2)
(SCAT3, PDR)
(PRDJ2, SCAT3)
(PRL8, PRDJ2)
(CORD7, PRL8)
(HSA, CORD7)
(MGB2, HSA)
(MATR2, MGB2)
(TRH3, MATR2)
(CDF2, TRH3)
(ICDF1, CDF2)
(CMIC2, ICDF1)
(CZV2, CMIC2)
(QTAM2, CZV2)
(CVI2, QTAM2)
(HPRL2, CVI2)
(CI22, HPRL2)
(PPR2, CI22)
(ASP1, PPR2)
(STLZ2, ASP1)
(BRA5, STLZ2)
(MIS4, BRA5)
(TLHR3, MIS4)
(AVTE2, TLHR3)
(ISEP2, AVTE2)
(IB2, ISEP2)
(ST4, IB2)
(IPO5, ST4)
(MAIZ, MAII1)
(MAII1, JZOO2)
(JZOO2, VBR1)
(VBR1, MAIA4)
(MAIA4, SBO2)
(SBO2, MAIE1)
(MAIE1, ALT2)
(ALT2, AMRQ2)
(AMRQ2, PLC2)
(PLC2, ANTZ2)
(ANTZ2, VRM2)
(VRM2, TMQ2)
(TMQ2, OUTE2)
(OUTE2, SOUT2)
(SOUT2, DMAN2)
(DMAN2, QNV2)
(QNV2, JCT2)
(JCT2, MCU3)
(MCU3, MANH2)
(MANH2, SCND1)
(SCND1, RAL1)
(RAL1, PCB1)
(PCB1, CVC1)
(CVC1, CMGS1)
(CMGS1, LMG1)
(LMG1, ENXN4)
(ENXN4, PND1)
(PND1, MFP2)
(MFP2, PDAM2)
(PDAM2, GUFS2)
(GUFS2, FLO4)
(FLO4, MTD1)
(MTD1, AGR3)
(AGR3, AGR2)
(AGR2, PMAI2)
(PMAI2, RGLO2)
(RGLO2, TRM2)
(TRM2, PRD2)
(PRD2, RPAC2)
(RPAC2, CMEI2)
(CMEI2, BOIM2)
(BOIM2, TEIB2)
(TEIB2, CUTM2)
(CUTM2, PEDR2)
(PEDR2, JFPD2)
(JFPD2, SCAB2)
(SCAB2, ART6)
(ART6, FEL2)
(FEL2, TARR2)
(TARR2, HSJ12)
(HSJ12, IPO5)
(IPO5, ST4)
(ST4, IB2)
(IB2, ISEP2)
(ISEP2, ISEP4)
(ISEP4, DSS)
(DSS, IPRN2)
(IPRN2, CVLO2)
(CVLO2, BJ1)
(BJ1, PSOC2)
(PSOC2, MPL4)
(MPL4, MPL1)
(CMS1, BCM5)
(BCM5, BS8)
(BS8, PRG3)
(PRG3, JM1)
(JM1, GGT3)
(GGT3, CHAS1)
(CHAS1, NOC)
(NOC, ARRB1)
(ARRB1, CCB1)
(CCB1, 28J1)
(28J1, EC)
(EC, LGM1)
(LGM1, LGEQ1)
(LGEQ1, TFL1)
(TFL1, RFL1)
(RFL1, RTV1)
(RTV1, QCMN1)
(QCMN1, ESPH1)
(ESPH1, SCC1)
(SCC1, BGJ1)
(BGJ1, CCL)
(CCL, ALUM1)
(ALUM1, FTS1)
(FTS1, PIC1)
(PIC1, ACB1)
(ACB1, ELV1)
(ELV1, JGD1)
(JGD1, LVP)
(HSJ1, ASP3)
(ASP3, ENX1)
(ENX1, ARSM1)
(ARSM1, ARSF3)
(ARSF3, HUMB1)
(HUMB1, TNG1)
(TNG1, PIV1)
(PIV1, GLV1)
(GLV1, SGMC1)
(SGMC1, DDN1)
(DDN1, 5OUT1)
(5OUT1, DCPF1)
(DCPF1, SRG1)
(SRG1, FMGO1)
(FMGO1, GGC1)
(GGC1, RGLE1)
(RGLE1, PRD1)
(PRD1, TRM1)
(TRM1, RGLO1)
(RGLO1, PMAI1)
(PMAI1, AGR1)
(AGR1, VESS1)
(VESS1, RARR1)
(RARR1, RCNH1)
(RCNH1, CSAD1)
(CSAD1, ANV1)
(ANV1, ZIND1)
(ZIND1, MPN1)
(MPN1, PRMV1)
(PRMV1, PNHL1)
(PNHL1, TARG1)
(TARG1, ARDG3)
(ARDG3, PHIP1)
(PHIP1, SAMP1)
(SAMP1, TSL1)
(TSL1, TVG1)
(TVG1, RLC2)
(RLC2, RGFT2)
(RGFT2, RIGR1)
(RIGR1, ERMI1)
(ERMI1, ERM2)
(CORD2, AAL4)
(AAL4, TRD1)
(TRD1, JR)
(JR, PRSM1)
(PRSM1, HSM1)
(HSM1, MPL11)
(MPL11, MPL2)
(MPL2, PSOC1)
(PSOC1, COMB1)
(COMB1, PLIM1)
(PLIM1, SVT3)
(SVT3, LW1)
(LW1, CF1)
(CF1, BRRS1)
(BRRS1, STJ2)
(STJ2, ACO1)
(ACO1, AA1)
(AA1, ARS2)
(ARS2, ARSM1)
(ARSM1, AFEI1)
(AFEI1, TRI1)
(TRI1, GIT1)
(GIT1, CRPO1)
(CRPO1, FRN1)
(FRN1, BRO1)
(BRO1, CORM1)
(CORM1, CORI1)
(CORI1, PCUA1)
(PCUA1, AM1)
(AM1, JLD1)
(JLD1, CNSL1)
(CNSL1, CGK1)
(CGK1, SBR1)
(SBR1, PTCR1)
(PTCR1, CRZ1)
(CRZ1, ERM4)
(ERM4, BVE1)
(BVE1, 5OTR1)
(5OTR1, PINH1)
(PINH1, SONH1)
(SONH, PINH2)
(PINH2, 5OTR2)
(5OTR2, BVE2)
(BVE2, ERMI2)
(ERMI2, ERM3)
(ERM3, CRZ2)
(CRZ2, PTCR2)
(PTCR2, SBR2)
(SBR2, CGK2)
(CGK2, CNSL2)
(CNSL2, AM2)
(AM2, PCUA2)
(PCUA2, CORI2)
(CORI2, CCOR)
(CCOR, CORM2)
(CORM2, BRO2)
(BRO2, SGM)
(SGM, FRN2)
(FRN2, CRPO2)
(CRPO2, GIT2)
(GIT2, TRI2)
(TRI2, AFEI2)
(AFEI2, ARSM2)
(ARSM2, ARS3)
(ARS3, AA2)
(AA2, ACO2)
(ACO2, STJ3)
(STJ3, BRRS2)
(BRRS2, CF2)
(CF2, LW2)
(LW2, SVT4)
(SVT4, PLIM2)
(PLIM2, COMB2)
(COMB2, PSOC2)
(PSOC2, FG1)
(FG1, HSM)
(HSM, PRSM2)
(PRSM2, GCRT2)
(GCRT2, TRD5)
(TRD5, AAL1)
(AAL1, GGF1)
(GGF1, CMO)
(CMO, CORD2)
(BLRB1, MCBL)
(MCBL, PRDJ)
(PRDJ, PRFL)
(PRFL, GGF)
(GGF, CMO)
(CMO, HSA5)
(HSA5, PAL2)
(PAL2, PRG4)
(PRG4, JM1)
(JM1, GGT1)
(GGT1, PLNT1)
(PLNT1, CART1)
(CART1, JB1)
(JB1, LRD1)
(LRD1, PLM1)
(PLM1, FLUN1)
(FLUN1, PG1)
(PG1, PT3)
(PT3, TRR3)
(TRR3, PCL1)
(PCL1, UC1)
(UC1, MFZ1)
(MFZ1, LIEG1)
(LIEG1, CRTO3)
(CRTO3, MLH5)
(MLH5, FCH1)
(FCH1, HMLM3)
(HMLM3, TIM1)
(TIM1, CQ10)
(BLRB3, GCRT)
(GCRT, FTNH1)
(FTNH1, DCAS1)
(DCAS1, MPL2)
(MPL2, PSOC1)
(PSOC1, COMB1)
(COMB1, PLIM1)
(PLIM1, SVT3)
(SVT3, LW1)
(LW1, CF1)
(CF1, BRRS1)
(BRRS1, STJ2)
(STJ2, ACO1)
(ACO1, AA1)
(AA1, ARS2)
(ARS2, ARSM1)
(ARSM1, AFEI1)
(AFEI1, TRI1)
(TRI1, GIT1)
(GIT1, CRPO1)
(CRPO1, FRN1)
(FRN1, BRO1)
(BRO1, CORM1)
(CORM1, CORI1)
(CORI1, PCUA1)
(PCUA1, AM1)
(AM1, JLD1)
(JLD1, CNSL1)
(CNSL1, CGK1)
(CGK1, SBR1)
(SBR1, PTCR1)
(PTCR1, CRZ1)
(CRZ1, ERM4)
(ERM4, BVE1)
(BVE1, 5OTR1)
(5OTR1, FNTE1)
(FNTE1, STNH1)
(STNH1, ERMD1)
(ERMD1, RGNG1)
(RGNG1, SPAZ1)
(SPAZ1, CBD1)
(CBD1, VSV1)
(VSV1, OLVR1)
(OLVR1, ADNV1)
(ADNV1, BARR1)
(BARR1, IGRA1)
(IGRA1, TCT1)
(TCT1, ALFN1)
(ALFN1, ALXH1)
(ALXH1, COD3)
(COD3, VGM5)
(VGM5, COD4)
(RTE3, DPA1)
(DPA1, MED1)
(MED1, CN1)
(CN1, PIT1)
(PIT1, FARM1)
(FARM1, STG1)
(STG1, JPR1)
(JPR1, CRRS1)
(CRRS1, TVFO1)
(TVFO1, TVBO2)
(TVBO2, FRN2)
(FRN2, GLV2)
(GLV2, PIV2)
(PIV2, TNG2)
(TNG2, CMPD2)
(CMPD2, PDCM2)
(PDCM2, NATV)
(NATV, JFPD2)
(JFPD2, MMAI1)
(MMAI1, ARS7)
(ARS7, ENX1)
(ENX1, ARS8)
(ARS8, RGSM2)
(RGSM2, STJ4)
(STJ4, BRCC2)
(BRCC2, RCON)
(RCON, ANT2)
(ANT2, MAV2)
(MAV2, SCR1)
(SCR1, TXP1)
(TXP1, MPL7)
(MPL7, MPL9)
(AEPT1, PRU2)
(PRU2, BRRO2)
(BRRO2, TLHA2)
(TLHA2, FRXI9)
(FRXI9, ROR2)
(ROR2, FRRS2)
(FRRS2, TTS2)
(TTS2, BLD2)
(BLD2, GTN2)
(GTN2, IDM2)
(IDM2, FTAV2)
(FTAV2, MARS2)
(MARS2, IKEA2)
(IKEA2, LFC)
(LFC, FMAI)
(FMAI, REXP4)
(REXP4, EXP2)
(EXP2, AEP1)
(AEP1, QTC2)
(QTC2, CONT2)
(CONT2, RAEP4)
(RAEP4, RBSS2)
(RBSS2, SDP2)
(SDP2, MRS2)
(MRS2, BCM4)
(BCM4, BS2)
(BS2, PRG2)
(PRG2, PAL5)
(PAL5, HSA1)
(HSA1, CORD3)
(SR3, RCP1)
(RCP1, VNFZ1)
(VNFZ1, PSG1)
(PSG1, CPTO1)
(CPTO1, PREG1)
(PREG1, ESCL)
(ESCL, ILH2)
(ILH2, CRT)
(CRT, CHOL2)
(CHOL2, CRJ2)
(CRJ2, EDRG2)
(EDRG2, DCVT2)
(DCVT2, AANT4)
(AANT4, MAV2)
(MAV2, SCRP6)
(SCRP6, ESR2)
(ESR2, BL2)
(BL2, STP)
(STP, MRD)
(MRD, C24A3)
(C24A3, DJOA4)
(DJOA4, BLM)
(COD4, VGM6)
(VGM6, COD)
(COD, ALXH2)
(ALXH2, ALF)
(ALF, TCT2)
(TCT2, IGRA2)
(IGRA2, BARR2)
(BARR2, ADNV2)
(ADNV2, OLVR2)
(OLVR2, VSV2)
(VSV2, CBD2)
(CBD2, SPAZ2)
(SPAZ2, RGNG2)
(RGNG2, ERMD2)
(ERMD2, STNH2)
(STNH2, FNTE2)
(FNTE2, 5OTR2)
(5OTR2, BVE2)
(BVE2, ERMI2)
(ERMI2, ERM3)
(ERM3, CRZ2)
(CRZ2, PTCR2)
(PTCR2, SBR2)
(SBR2, CGK2)
(CGK2, CNSL2)
(CNSL2, AM2)
(AM2, PCUA2)
(PCUA2, CORI2)
(CORI2, CCOR)
(CCOR, CORM2)
(CORM2, BRO2)
(BRO2, SGM)
(SGM, FRN2)
(FRN2, CRPO2)
(CRPO2, GIT2)
(GIT2, TRI2)
(TRI2, AFEI2)
(AFEI2, ARSM2)
(ARSM2, ARS3)
(ARS3, AA2)
(AA2, ACO2)
(ACO2, STJ3)
(STJ3, BRRS2)
(BRRS2, CF2)
(CF2, LW2)
(LW2, SVT4)
(SVT4, PLIM2)
(PLIM2, COMB2)
(COMB2, PSOC2)
(PSOC2, MPL4)
(MPL4, DCAS2)
(DCAS2, FTNH2)
(FTNH2, BLRB3)
(HSJ10, HSJ5)
(HSJ5, ESED2)
(ESED2, FEUP2)
(FEUP2, FEP1)
(FEP1, MLAR2)
(MLAR2, OUTE4)
(OUTE4, SAL2)
(SAL2, AUL2)
(AUL2, AVC2)
(AVC2, BJ3)
(BJ3, CVLO)
(CVLO, CPL2)
(CPL2, VFM2)
(VFM2, SVP1)
(SVP1, BVLH1)
(BVLH1, NAT1)
(NAT1, CVI6)
(CVI6, CSBV1)
(CSBV1, MRS2)
(MRS2, CMS1)
(CMS1, BCM1)
(BCM1, BS8)
(BS8, PRG4)
(PRG4, JM1)
(JM1, GGT1)
(GGT1, PLNT1)
(PLNT1, CART1)
(CART1, JB1)
(JB1, LRD1)
(LRD1, PLM1)
(PLM1, FLUN1)
(FLUN1, PG1)
(PG1, PT3)
(PT3, TRR3)
(TRR3, PCL1)
(PCL1, UC1)
(UC1, MFZ1)
(MFZ1, DTR)
(DTR, RFAR1)
(MPL3, FG1)
(FG1, AQL1)
(AQL1, PISC)
(PISC, BSB)
(BSB, BCG)
(BCG, SPTO1)
(SPTO1, AVF2)
(AVF2, FRS)
(FRS, DSQ)
(DSQ, CMS2)
(CMS2, BCM1)
(BCM1, AGM1)
(AGM1, ACRD1)
(ACRD1, BSS1)
(BSS1, FOCO1)
(FOCO1, PINM1)
(PINM1, GC11)
(GC11, SRV1)
(SRV1, AALB)
(AALB, SRVM3)
(SRVM3, JBR1)
(JBR1, PVC1)
(PVC1, PRI1)
(PRI1, MFZ1)
(MFZ1, LIEG1)
(LIEG1, CRTO3)
(CRTO3, MLH5)
(MLH5, FCH1)
(FCH1, HMLM3)
(HMLM3, TIM1)
(TIM1, CQ10)
(BLRB3, GCRT)
(GCRT, FTNH1)
(FTNH1, DCAS1)
(DCAS1, MPL2)
(MPL2, PSOC1)
(PSOC1, COMB1)
(COMB1, PLIM1)
(PLIM1, SVT3)
(SVT3, LW1)
(LW1, CF1)
(CF1, BRRS1)
(BRRS1, STJ2)
(STJ2, ACO1)
(ACO1, AA1)
(AA1, ARS2)
(ARS2, ARSM1)
(ARSM1, AFEI1)
(AFEI1, TRI1)
(TRI1, GIT1)
(GIT1, CRPO1)
(CRPO1, FRN1)
(FRN1, BRO1)
(BRO1, CORM1)
(CORM1, CORI1)
(CORI1, PCUA1)
(PCUA1, AM1)
(AM1, JLD2)
(JLD2, MEIL1)
(MEIL1, MRT1)
(MRT1, GAN1)
(GAN1, CML1)
(CML1, MSHP3)
(MSHP3, RGFT1)
(RGFT1, RLC1)
(RLC1, SLOP)
(SLOP, TVG4)
(VALE, BNV2)
(BNV2, AMSE)
(AMSE, LEIR2)
(LEIR2, COEM)
(COEM, VAL)
(VAL, CPNH2)
(CPNH2, JP2)
(JP2, ACNT2)
(ACNT2, CRST2)
(CRST2, SNG2)
(SNG2, SAN2)
(SAN2, CAB2)
(CAB2, ISS2)
(ISS2, AGU2)
(AGU2, GJ2)
(GJ2, MNH2)
(MNH2, PCTO2)
(PCTO2, NVL2)
(NVL2, PDI2)
(PDI2, RDA2)
(RDA2, PTD2)
(PTD2, GDR2)
(GDR2, QBV2)
(QBV2, RMT2)
(RMT2, LGDM2)
(LGDM2, COB3)
(COB3, LV2)
(LV2, PRMR2)
(PRMR2, MJP2)
(MJP2, CDL2)
(CDL2, LGM2)
(LGM2, AEC2)
(AEC2, AGRO2)
(AGRO2, VTC2)
(VTC2, FTN2)
(FTN2, CAVE4)
(CAVE4, 1LAJ2)
(1LAJ2, SRP)
(SRP, 1VRM2)
(1VRM2, 1VDM2)
(1VDM2, 1GENT2)
(1GENT2, GNR2)
(GNR2, PLU2)
(PLU2, ELVG2)
(ELVG2, RBR2)
(RBR2, MS1)
(MS1, SBNT3)
(SBNT3, PRDJ)
(PRDJ, TRD4)
(MATM2, SP2)
(SP2, LOTA2)
(LOTA2, GODH6)
(GODH6, MTSP2)
(MTSP2, SAR2)
(SAR2, PCID2)
(PCID2, ETRP2)
(ETRP2, CQ8)
(CQ8, CQ3)
(CQ3, MAL3)
(MAL3, NEV3)
(NEV3, PRCD4)
(PRCD4, LGO3)
(LGO3, FTM5)
(FTM5, PNV3)
(PNV3, SRV4)
(SRV4, PINM3)
(PINM3, FOCO3)
(FOCO3, BSS2)
(BSS2, ACRD2)
(ACRD2, AGM2)
(AGM2, BVCM3)
(BVCM3, BVBR1)
(BVBR1, HML2)
(HML2, ICDF1)
(ICDF1, CDF1)
(CDF1, PRR7)
(PRR7, JN4)
(JN4, BLRB2)
(LCP1, HMBC2)
(HMBC2, SOLP2)
(SOLP2, PCVL2)
(PCVL2, IGRL1)
(IGRL1, ESBN2)
(ESBN2, PISM2)
(PISM2, PLE2)
(PLE2, APDL2)
(APDL2, FSCA2)
(FSCA2, FTV2)
(FTV2, PMV2)
(PMV2, QSTG2)
(QSTG2, C62)
(C62, AEP)
